Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tc01/en_ulba_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ulba_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ulba_tit_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ulbx_tit_book	2021-12-22T12:50:20.216Z	0	en		1			3	en			2019-05-20T21:36:34.386Z	2.0.0	7			
tc01/en_ult_1pe_book	2021-12-22T12:50:20.216Z	98			0			0				2018-06-20T16:23:42.037Z		6			
tc01/en_ult_1ti_book	2021-12-22T12:50:20.216Z	100			0			0				2019-03-19T15:16:17.132Z		7			
tc01/en_ult_2jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2019-12-04T19:03:53.952Z	2.0.0	7			
tc01/en_ult_2ti_book	2021-12-22T12:50:20.216Z	100	en	v0.12	0	en	v0.12	1	en	v30	v0.12	2020-06-10T20:41:31.155Z	3.0.0	7	unmatched tn checks found, 		
tc01/en_ult_3jn_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ult_3jn_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ult_3jn_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ult_act_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-02-05T22:01:14.854Z	2.1.0	7			
tc01/en_ult_eph_book	2021-12-22T12:50:20.216Z	0			0			0				2019-03-14T14:57:48.108Z		7			
tc01/en_ult_jon_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ult_jon_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ult_jon_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ult_php_book	2021-12-22T12:50:20.216Z	0	en		0			0				2017-09-20T18:41:22.960Z	3.0.0	7			
tc01/en_ult_rev_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-13T15:54:18.611Z	1.2.0	7			
tc01/en_ult_rom_book	2021-12-22T12:50:20.216Z	94			0			0				2019-04-17T14:51:10.498Z		7			
tc01/en_ult_rut_book	2021-12-22T12:50:20.216Z	93	en		0	hi		0	en			2020-03-30T16:25:38.716Z	2.2.0	7			
tc01/en_ult_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0	hi			2020-03-30T15:05:52.109Z	2.2.0	7			
tc01/en_ulta_act_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ulta_act_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ulta_act_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ults_1pe_book	2021-12-22T12:50:20.216Z	98	en		0			0				2018-06-20T16:23:42.037Z	2.1.0	7			
tc01/en_ultt_1pe_book	2021-12-22T12:50:20.216Z	98			0			0				2018-06-20T16:23:42.037Z		6			
tc01/en_ultt_act_book	2021-12-22T12:50:20.216Z	59			0			0				2018-09-06T17:46:13.470Z		6			
tc01/en_ultt_mat_book	2021-12-22T12:50:20.216Z	100			0			0				2019-04-10T20:15:17.109Z	1.1.4	7			
tc01/en_ultt_rev_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ultt_rev_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ultt_rev_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ultt_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-04-04T21:11:14.814Z		7			
tc01/en_ultx_eph_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v39	v0.17	2020-11-22T13:57:42.647Z	3.0.1	7			
tc01/en_ultz_1pe_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ultz_1pe_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ultz_1pe_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ultz_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ultz_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ultz_tit_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_usfm_amo_book	2021-12-22T12:50:20.216Z	1	en		0			0				2020-01-08T22:22:33.399Z	2.1.0	7			
tc01/en_usfm_mat_book	2021-12-22T12:50:20.216Z	99			0			0				2019-07-08T17:57:03.594Z	1.1.4	7			
tc01/en_usmm_mat_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_usmm_mat_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_usmm_mat_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ust_est_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0	en	v2.1.14	0	en	v32	v2.1.14	2020-06-16T22:28:31.281Z	3.0.0	7			
tc01/en_ust_rut_book	2021-12-22T12:50:20.216Z	93	en		0			3	en			2019-03-25T14:00:28.724Z	2.2.0	7			
tc01/en_ust_tit_book	2021-12-22T12:50:20.216Z	6			0			0				2018-07-19T15:56:35.459Z		6			
tc01/en_ustt_est_book	2021-12-22T12:50:20.216Z	99	en	v2.1.14	0	en	v2.1.14	0	en	v32	v2.1.14	2020-06-16T22:28:31.281Z	3.0.0	7			
tc01/en_utt_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2019-06-13T16:03:22.785Z	1.2.0	7			
tc01/en_utte_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2019-06-13T19:33:11.572Z	1.2.0	7			
tc01/en_uttg_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2019-06-13T19:33:11.572Z	1.2.0	7			
tc01/en_uuu_1ti_book	2021-12-22T12:50:20.216Z	15			1			0				2018-04-09T15:09:15.364Z		7			
tc01/en_uuu_act_book	2021-12-22T12:50:20.216Z	99			0			0				2018-06-08T20:16:01.266Z		7			
tc01/en_uuu_tit_book	2021-12-22T12:50:20.216Z	0			1			0				2018-04-09T15:05:31.673Z		7			
tc02/en_aaa_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-14T17:36:48.818Z	2.1.0	7			
tc02/en_aaaa_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-01-09T16:32:17.526Z	2.1.0	7			
tc02/en_abcd_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-14T17:36:48.818Z	2.1.0	7			
tc02/en_bbb_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.1.0	7			
tc02/en_dddd_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-05-16T00:12:03.181Z	2.2.0	7			
tc02/en_drft_2ti_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_drft_2ti_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_drft_2ti_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_eddt_tit_book	2021-12-22T12:50:20.216Z	61	en		0	en		0				2019-11-14T20:56:44.386Z	2.1.0	7			
tc02/en_edit_tit_book	2021-12-22T12:50:20.216Z	61	en		0			0				2019-11-14T20:53:30.665Z	2.1.0	7			
tc02/en_edtt_tit_book	2021-12-22T12:50:20.216Z	61	en		0	en		0				2019-11-14T20:56:44.386Z	2.1.0	7			
tc02/en_gggg_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-01-13T19:14:06.269Z	2.1.0	7			
tc02/en_git_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-02-08T15:20:40.087Z		7			
tc02/en_hhhh_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-14T19:38:55.657Z	2.1.0	7			
tc02/en_iiii_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-14T17:36:48.818Z	2.1.0	7			
tc02/en_jjjj_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.1.0	7			
tc02/en_kkkk_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.1.0	7			
tc02/en_new_act_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_new_act_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_new_act_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_newa_act_book	2021-12-22T12:50:20.216Z	5			0			0				2018-06-12T20:09:34.540Z		5			
tc02/en_nnn_act_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_nnn_act_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_nnn_act_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_nnnn_act_book	2021-12-22T12:50:20.216Z	5			0			0				2018-06-12T20:09:34.540Z		6			
tc02/en_nnnn_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.1.0	7			
tc02/en_old_rut_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_old_rut_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_old_rut_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_over_tit_book	2021-12-22T12:50:20.216Z	96	en		0			0				2019-11-19T16:15:37.729Z	2.1.0	7			
tc02/en_ovwr_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2019-01-17T15:31:38.438Z		7			
tc02/en_prct_tit_book	2021-12-22T12:50:20.216Z	2			0			0				2018-03-15T21:51:47.555Z	1.2.0	7			
tc02/en_test_rev_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_test_rev_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_test_rev_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_test_tit_book	2021-12-22T12:50:20.216Z	0			7			0				2018-10-24T13:03:50.544Z		7			
tc02/en_time_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-04-01T19:00:52.437Z		7			
tc02/en_time_mat_book	2021-12-22T12:50:20.216Z	99	en		0	en		0	en			2019-08-29T15:23:38.365Z	2.0.0	7			
tc02/en_tryi_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-11-07T15:52:26.077Z	2.1.0	7			
tc02/en_ulb_tit_book	2021-12-22T12:50:20.216Z	0	en		0			0				2018-07-13T15:59:15.565Z	2.1.0	7			
tc02/en_ult_1pe_book	2021-12-22T12:50:20.216Z	97	en		0	en		0	en			2018-06-20T16:23:42.037Z	2.1.0	7			
tc02/en_ult_1ti_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2019-11-12T15:21:43.786Z	2.1.0	7			
tc02/en_ult_2jn_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-02-24T21:11:20.035Z	2.1.1	7			
tc02/en_ult_2ti_book	2021-12-22T12:50:20.216Z	99			0			0				2019-06-11T21:16:08.484Z	1.2.0	7			
tc02/en_ult_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-02-08T15:20:40.087Z		7			
tc02/en_ult_amo_book	2021-12-22T12:50:20.216Z	77	en		0			0				2020-01-08T21:47:45.711Z	2.1.0	7			
tc02/en_ult_eph_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_ult_eph_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_ult_eph_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_ult_gal_book	2021-12-22T12:50:20.216Z															Empty Repo: tc02/en_ult_gal_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc02/en_ult_gal_book/archive/master.zip: Download did not succeed, code 404	
tc02/en_ult_mat_book	2021-12-22T12:50:20.216Z	99	en		0	en		0	en			2020-01-28T23:39:49.418Z	2.1.0	7			
tc02/en_ult_mrk_book	2021-12-22T12:50:20.216Z	3	en	v0.12	0	en	v0.12	0	en	v28	v0.12	2018-09-27T13:33:29.144Z	2.1.2	7			
tc02/en_ult_rut_book	2021-12-22T12:50:20.216Z	25	en	v2.1.15	0			0	en	v33	v2.1.15	2020-10-13T03:49:53.988Z	3.0.1	7			
tc02/en_ult_tit_book	2021-12-22T12:50:20.216Z	43			0			0				2018-06-13T17:24:52.458Z		6			
tc02/en_ultd_rev_book	2021-12-22T12:50:20.216Z	100			0			0				2019-07-10T15:01:29.352Z	1.2.0	7			
tc02/en_ultk_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
tc02/en_ultl_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
tc02/en_ultm_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
tc02/en_ultn_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
tc02/en_ulto_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
tc02/en_ultp_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
